,imdbId,Title,IMDB Score,Genre
9645,70246,Battles Without Honor and Humanity (1973),7.6,Crime|Drama
9646,329106,Fí_hrer Ex (2002),6.7,Drama
9647,326208,Stander (2003),7.2,Action|Biography|Crime
9649,74901,Mikey and Nicky (1976),7.4,Crime|Drama
9651,113649,Libertarias (1996),7.1,Drama|History|War
9652,373024,Imaginary Heroes (2004),7.3,Comedy|Drama
9653,34167,Sergeant York (1941),7.8,Biography|Drama|History
9654,310203,Ruby & Quentin (2003),7.1,Comedy|Crime
9655,286306,Deathwatch (2002),6.0,Drama|Horror|War
9656,76348,Madame Rosa (1977),7.3,Drama
9657,330243,Dzien swira (2002),8.2,Comedy|Drama|Romance
9658,76929,Wizards (1977),6.5,Animation|Adventure|Fantasy
9659,60125,L'armata Brancaleone (1966),8.0,Adventure|Comedy|History
9660,295303,Heartlands (2002),6.9,Comedy|Drama
9662,45468,Abbott and Costello Go to Mars (1953),6.4,Comedy|Sci-Fi|Fantasy
9664,352520,The Life and Death of Peter Sellers (2004),7.0,Biography|Comedy|Drama
9665,286493,The Badge (2002),6.2,Crime|Drama|Mystery
9666,401233,Appleseed (2004),7.0,Animation|Action|Drama
9667,66534,The Milky Way (1969),7.7,Comedy|Drama
9668,76363,The Many Adventures of Winnie the Pooh (1977),7.6,Animation|Comedy|Family
9670,66265,Pippi on the Run (1970),6.8,Adventure|Family
9671,144557,Puddle Cruiser (1996),5.7,Comedy|Drama|Romance
9672,307507,The Stickup (2002),6.5,Action|Crime|Mystery
9673,357277,Elektra (2005),4.8,Action|Crime|Fantasy
9674,376105,Racing Stripes (2005),5.2,Adventure|Comedy|Drama
9675,393162,Coach Carter (2005),7.2,Biography|Drama|Sport
9676,37323,The Sullivans (1944),7.6,Biography|Drama|History
9677,87452,Iceman (1984),6.1,Drama|Sci-Fi
9678,63121,Ice Station Zebra (1968),6.6,Adventure|Drama|Thriller
9679,329330,Common Ground (2002),7.8,Drama
9680,29942,Boys Town (1938),7.3,Biography|Drama
9681,339806,Torremolinos 73 (2003),6.6,Comedy|Drama
9682,354243,Zhou Yu de huo che (2002),6.6,Drama|Romance
9684,75265,A Star Is Born (1976),6.5,Drama|Music|Romance
9685,101412,Beastmaster 2: Through the Portal of Time (1991),3.8,Fantasy|Action|Adventure
9687,54248,Rocco and His Brothers (1960),8.3,Crime|Drama|Sport
9688,322807,Jagoda u supermarketu (2003),6.5,Action|Comedy|Adventure
9689,32811,The Mortal Storm (1940),7.9,Drama
9691,284277,Lundi matin (2002),6.7,Comedy|Drama|Romance
9692,32338,Christmas in July (1940),7.6,Comedy|Romance
9693,34881,I Married a Witch (1942),7.2,Comedy|Fantasy|Romance
9694,24314,The Mayor of Hell (1933),7.0,Crime|Drama|Romance
9695,22153,The Miracle Woman (1931),7.3,Drama|Romance
9696,416991,Moolaadí© (2004),7.7,Drama
9699,109402,The Chase (1994),5.8,Action|Adventure|Comedy
9700,47094,Hobson's Choice (1954),7.7,Comedy|Drama|Romance
9701,59126,Dr. Who and the Daleks (1965),5.7,Adventure|Family|Sci-Fi
9702,420206,Sommersturm (2004),7.4,Comedy|Drama|Romance
9703,363163,Downfall (2004),8.3,Biography|Drama|History
9704,276617,Das weiíôe Rauschen (2001),7.2,Drama
9705,398712,Assault on Precinct 13 (2005),6.3,Action|Crime|Drama
9706,368578,Are We There Yet? (2005),4.6,Adventure|Comedy|Family
9707,369226,Alone in the Dark (2005),2.3,Action|Fantasy|Horror
9708,382077,Hide and Seek (2005),5.9,Drama|Horror|Mystery
9709,417415,Aliens of the Deep (2005),6.5,Documentary|Family
9710,357507,Boogeyman (2005),4.1,Drama|Horror|Mystery
9712,417791,Rory O'Shea Was Here (2004),7.9,Comedy|Drama
9713,408664,Nobody Knows (2004),8.1,Drama
9714,362590,Employee of the Month (2004),6.2,Comedy|Drama
9715,113737,Magic in the Water (1995),5.9,Adventure|Family|Fantasy
9716,65797,The Great White Hope (1970),7.0,Drama|Romance|Sport
9717,59764,A Study in Terror (1965),6.6,Crime|Mystery|Thriller
9718,408017,Mustafa Hakkinda Hersey (2004),7.6,Drama|Thriller
9719,60862,The Professionals (1966),7.4,Action|Adventure|Western
9720,33533,The Devil and Miss Jones (1941),7.8,Comedy|Romance
9722,365020,Everyday People (2004),6.7,Drama
9723,249378,Backflash (2001),5.5,Action|Crime|Drama
9725,79095,The Marriage of Maria Braun (1979),7.9,Drama
9727,31088,Beau Geste (1939),7.9,Action|Adventure|Drama
9728,44380,At Sword's Point (1952),6.1,Adventure|History
9730,54407,Le Trou (1960),8.5,Crime|Drama|Thriller
9732,67085,Fata Morgana (1971),7.0,Documentary|Comedy|Drama
9733,106761,Double Dragon (1994),3.7,Action|Adventure|Comedy
9734,95560,Mac and Me (1988),3.4,Adventure|Family|Fantasy
9735,102861,Scorchers (1991),5.9,Comedy|Drama
9736,298131,Rosenstrasse (2003),6.8,Drama|War
9737,43386,Casque d'Or (1952),7.9,Crime|Drama|Romance
9738,46451,Touchez Pas au Grisbi (1954),8.0,Crime|Drama
9739,51913,The Matchmaker (1958),7.0,Romance|Comedy
9740,101404,The Ballad of the Sad Cafe (1991),6.5,Comedy|Drama|Mystery
9742,152432,Siberia (1998),6.6,Crime|Drama|Romance
9744,379270,Easy (2003),5.9,Comedy|Romance|Drama
9745,54847,El Cid (1961),7.3,Adventure|Biography|Drama
9746,119209,Going All the Way (1997),5.7,Comedy|Drama
9747,93502,A Taxing Woman (1987),7.4,Comedy|Crime
9749,60414,A Fine Madness (1966),5.9,Comedy|Drama|Romance
9751,294252,2009: Lost Memories (2002),6.2,Action|Drama|Sci-Fi
9753,45911,Inferno (1953),7.2,Crime|Drama|Romance
9754,347149,Howl's Moving Castle (2004),8.2,Animation|Adventure|Family
9755,348121,Suchí¬mubíÇi (2004),6.9,Animation|Action|Adventure
9756,184526,Boh lei chun (1999),6.0,Action|Comedy|Romance
9757,112800,The Blade (1995),7.1,Drama|Action
9758,361322,Assisted Living (2003),6.8,Comedy|Drama
9759,402406,The Nomi Song (2004),7.4,Documentary|Biography|Music
9760,386588,Hitch (2005),6.6,Comedy|Romance
9761,407121,Pooh's Heffalump Movie (2005),6.4,Animation|Comedy|Family
9764,361411,Bride & Prejudice (2004),6.2,Comedy|Drama|Musical
9765,360486,Constantine (2005),6.9,Drama|Fantasy|Horror
9767,317132,Because of Winn-Dixie (2005),6.4,Comedy|Drama|Family
9769,401248,Beautiful Boxer (2004),7.2,Action|Biography|Drama
9771,58997,Bunny Lake Is Missing (1965),7.3,Mystery|Thriller
9772,70238,Jeremy (1973),7.0,Drama|Music|Romance
9773,99450,The Boyfriend School (1990),5.9,Comedy|Romance
9774,88330,Until September (1984),5.9,Drama|Romance
9775,42788,Night and the City (1950),8.0,Crime|Film-Noir|Mystery
9776,388318,Frozen Land (2005),7.5,Drama
9778,30973,White Banners (1938),7.1,Drama
9779,403358,Nochnoy dozor (2004),6.5,Action|Fantasy|Horror
9780,326835,Dot the I (2003),6.8,Drama|Romance|Thriller
9781,303394,Sister Helen (2002),7.9,Documentary
9782,372806,Bright Leaves (2003),7.2,Documentary|Biography|Comedy
9784,24601,Sons of the Desert (1933),7.8,Comedy
9785,21156,Morocco (1930),7.3,Drama|Romance
9786,368314,Surplus: Terrorized Into Being Consumers (2003),7.1,Documentary
9787,331933,Man of the House (2005),5.4,Action|Comedy
9788,41838,Samson and Delilah (1949),6.8,Adventure|Drama|History
9789,373074,Kung Fu Hustle (2004),7.8,Action|Comedy|Crime
9790,169222,Shark Skin Man and Peach Hip Girl (1998),6.9,Mystery|Action|Thriller
9791,400435,The Five People You Meet in Heaven (2004),7.4,Drama|Fantasy
9792,89695,"No Retreat, No Surrender (1986)",5.6,Action|Crime|Drama
9793,331218,The Chubbchubbs! (2002),7.5,Animation|Short|Comedy
9794,378906,Travelers and Magicians (2003),7.5,Drama|Adventure
9797,104139,Dr. Giggles (1992),5.1,Comedy|Drama|Horror
9798,37614,The Corn Is Green (1945),7.7,Drama
9799,75194,The Seven-Per-Cent Solution (1976),6.8,Adventure|Crime|Drama
9800,72281,The Three Musketeers (1973),7.3,Action|Adventure
9801,73639,Royal Flash (1975),6.7,Adventure|Comedy|History
9802,60675,Masculin Fí©minin (1966),7.7,Drama|Romance
9803,37691,Fallen Angel (1945),7.2,Crime|Film-Noir|Mystery
9806,50766,Curse of the Demon (1957),7.6,Fantasy|Horror|Mystery
9807,373981,Kontroll (2003),7.7,Comedy|Crime|Drama
9808,424434,Beautiful City (2004),7.8,Drama
9809,354356,5x2 (2004),6.7,Drama|Romance
9810,203975,Tart (2001),4.7,Crime|Drama|Romance
9812,39417,Germany Year Zero (1948),7.9,Drama|War
9814,64169,The Sicilian Clan (1969),7.5,Crime|Drama
9815,23158,Love Me Tonight (1932),7.7,Comedy|Musical|Romance
9816,381682,A Hole in My Heart (2004),4.6,Drama
9817,363504,Bigger Than the Sky (2005),6.1,Comedy|Drama|Romance
9818,422093,Diary of a Mad Black Woman (2005),5.7,Comedy|Drama|Romance
9819,257516,Cursed (2005),5.0,Comedy|Horror
9820,401488,Up and Down (2004),7.0,Comedy|Drama
9821,396041,Gory Gory Hallelujah (2003),4.7,Comedy|Fantasy|Horror
9822,395699,The Pacifier (2005),5.6,Action|Comedy|Drama
9823,377471,Be Cool (2005),5.7,Comedy|Crime|Music
9824,424129,Gunner Palace (2004),6.7,Documentary|War
9825,352994,Walk on Water (2004),7.4,Drama|Mystery|Thriller
9826,340163,Hostage (2005),6.6,Action|Crime|Drama
9827,358082,Robots (2005),6.3,Animation|Adventure|Comedy
9828,70292,The Laughing Policeman (1973),6.4,Crime|Drama|Thriller
9829,106464,Bopha! (1993),6.5,Drama
9830,101590,Class Action (1991),6.4,Drama|Thriller
9831,17739,The Cat and the Canary (1927),7.2,Comedy|Horror|Mystery
9834,60464,Godzilla vs. the Sea Monster (1966),5.2,Action|Adventure|Comedy
9835,107027,Godzilla vs. Mechagodzilla II (1993),6.6,Action|Adventure|Drama
9836,84784,That Championship Season (1982),6.3,Drama
9837,104033,Crush (1992),5.9,Drama
9838,118912,DNA (1996),3.2,Action|Horror|Sci-Fi
9839,110400,The Low Life (1995),6.2,Drama
9840,89902,Rendez-vous (1985),6.7,Drama|Romance
9841,87835,"Oh, God! You Devil (1984)",5.3,Comedy|Fantasy
9842,106264,Amongst Friends (1993),5.5,Crime|Drama
9843,225100,Asfalto (2000),6.3,Drama
9844,350804,Deus í Brasileiro (2003),5.9,Adventure|Comedy|Fantasy
9846,337879,Blackball (2003),5.5,Comedy|Drama|Sport
9847,58886,The Agony and the Ecstasy (1965),7.2,Biography|Drama|History
9848,55370,Return to Peyton Place (1961),5.9,Drama
9849,78919,Butch and Sundance: The Early Days (1979),5.7,Comedy|Western
9850,52933,It Happened to Jane (1959),6.7,Comedy
9851,107745,Once Upon a Forest (1993),6.5,Animation|Adventure|Drama
9852,64417,Hello Down There (1969),6.1,Comedy|Sci-Fi
9853,54615,All in a Night's Work (1961),6.3,Comedy
9855,48401,My Sister Eileen (1955),6.8,Musical|Comedy|Romance
9856,54345,Strangers When We Meet (1960),7.1,Drama|Romance
9857,388311,Or (My Treasure) (2004),7.1,Drama|Romance
9858,382621,Cronicas (2004),6.9,Crime|Drama|Thriller
9859,407936,Lackawanna Blues (2005),8.0,Drama|Music
9861,51378,Elevator to the Gallows (1958),8.0,Crime|Drama|Thriller
9863,98360,Violent Cop (1989),7.2,Action|Crime|Drama
9864,342636,Fyra nyanser av brunt (2004),7.4,Comedy|Drama
9865,68315,Brian's Song (1971),7.6,Biography|Drama|Sport
9866,72285,Thriller: A Cruel Picture (1973),6.5,Action|Horror|Thriller
9867,377713,Cube Zero (2004),5.7,Horror|Mystery|Sci-Fi
9868,358294,Into the Sun (2005),4.4,Action|Adventure|Thriller
9869,117395,Project Grizzly (1996),6.5,Documentary
9870,91449,The Snow Queen (1986),6.9,Family|Fantasy
9871,76245,Julia (1977),7.4,Drama
9872,354668,Jigureul jikyeora! (2003),7.4,Comedy|Drama|Fantasy
9873,345853,Rembrandt (2003),6.4,Action|Comedy|Crime
9874,330904,Rokugatsu no hebi (2002),7.0,Drama|Mystery|Thriller
9875,37366,Thirty Seconds Over Tokyo (1944),7.5,Drama|History|War
9876,372594,Vares - yksityisetsiví_ (2004),6.5,Action|Mystery|Thriller
9878,21818,The 3 Penny Opera (1931),7.5,Comedy|Drama|Musical
9879,337631,The Boys & Girl from County Clare (2003),6.6,Comedy|Music|Romance
9880,396652,Ice Princess (2005),6.0,Comedy|Drama|Family
9882,347540,Milk and Honey (2003),6.5,Drama
9883,385307,Miss Congeniality 2: Armed and Fabulous (2005),5.0,Action|Comedy|Crime
9884,372237,Guess Who (2005),5.9,Comedy|Romance
9885,367631,D.E.B.S. (2004),5.3,Action|Comedy|Romance
9886,430289,A League of Ordinary Gentlemen (2004),7.1,Documentary|Sport
9887,374639,Incident at Loch Ness (2004),6.6,Adventure|Comedy|Horror
9888,43972,The River (1951),7.6,Drama|Romance
9892,281176,Míçvahlíçtur (2001),6.9,Comedy|Drama
9893,112609,Wild Horses (1995),7.2,Comedy|Drama|Romance
9894,399901,Woman Thou Art Loosed (2004),6.8,Drama
9895,21622,Arrowsmith (1931),6.2,Drama
9896,26097,Barbary Coast (1935),6.9,Adventure|Drama|Romance
9897,29608,Stella Dallas (1937),7.5,Drama|Romance
9898,112389,The Princess and the Cobbler (1993),7.1,Animation|Action|Adventure
9899,372814,Bí_se Zellen (2003),6.3,Drama|Romance
9901,27459,Come and Get It (1936),7.1,Drama
9902,42832,Panic in the Streets (1950),7.4,Crime|Drama|Film-Noir
9903,40202,Call Northside 777 (1948),7.4,Drama|Film-Noir
9904,60574,Young Torless (1966),7.3,Drama
9905,53645,Bells Are Ringing (1960),7.1,Comedy|Musical|Romance
9906,62974,Finian's Rainbow (1968),6.3,Family|Fantasy|Musical
9907,78405,The Toolbox Murders (1978),5.3,Horror|Mystery|Thriller
9908,60277,The Sword of Doom (1966),8.1,Action|Drama
9909,117394,Deep Crimson (1996),7.4,Crime|Drama|Romance
9910,292886,800 balas (2002),6.4,Action|Comedy|Drama
9911,57295,Matango (1963),6.6,Drama|Horror|Mystery
9912,116163,Yi boh lai beng duk (1996),6.5,Comedy|Crime|Horror
9914,111361,Tammy and the T-Rex (1994),3.3,Comedy|Sci-Fi
9915,89607,Mixed Blood (1984),6.2,Action|Drama
9916,102095,If Looks Could Kill (1991),5.7,Action|Comedy
9917,109936,Greedy (1994),6.2,Comedy
9918,85297,Carmen (1983),7.7,Drama|Music|Romance
9919,206013,My Neighbors the Yamadas (1999),7.3,Animation|Comedy|Family
9920,110008,Pom Poko (1994),7.4,Animation|Comedy|Drama
9921,119472,Knockin' on Heaven's Door (1997),8.0,Action|Crime|Comedy
9922,101588,City of Hope (1991),7.4,Crime|Drama
9923,48801,We're No Angels (1955),7.5,Comedy|Crime|Romance
9924,54326,Sons and Lovers (1960),7.3,Drama
9925,118641,The Arrow (1997),7.6,Drama|History
9927,63036,Greetings (1968),5.8,Comedy|Drama
9929,113703,Love Letter (1995),8.0,Drama|Romance
9930,378428,Natural City (2003),5.8,Action|Drama|Sci-Fi
9931,57578,This Sporting Life (1963),7.8,Drama|Sport
9932,64451,Xia ní_ (1971),7.6,Action|Adventure|Drama
9933,96409,Walker (1987),6.6,Biography|Drama|History
9934,86308,Zu: Warriors from the Magic Mountain (1983),6.7,Action|Adventure|Fantasy
9936,46022,The Earrings of Madame de... (1953),8.0,Drama|Romance
9937,132905,El coronel no tiene quien le escriba (1999),6.8,Drama
9938,19412,Speedy (1928),7.7,Action|Comedy|Family
9939,113799,Memories (1995),7.6,Animation|Fantasy|Sci-Fi
9940,59346,Invasion of Astro-Monster (1965),6.4,Action|Adventure|Sci-Fi
9941,382734,Harvie Krumpet (2003),8.0,Animation|Comedy|Short
9942,243991,Intimate Affairs (2001),4.7,Comedy|Drama
9943,424565,The Wild Parrots of Telegraph Hill (2003),7.9,Documentary
9944,357110,The Ballad of Jack and Rose (2005),6.7,Drama
9945,401792,Sin City (2005),8.0,Crime|Thriller
9946,388500,Beauty Shop (2005),5.5,Comedy
9947,374583,Look at Me (2004),6.9,Comedy|Drama|Music
9948,386423,Dust to Glory (2005),7.5,Documentary|Action|Adventure
9949,318649,Sahara (2005),6.0,Action|Adventure|Comedy
9950,332047,Fever Pitch (2005),6.2,Comedy|Drama|Romance
9951,377059,Eros (2004),6.0,Drama|Romance
9952,365938,Winter Solstice (2004),6.2,Drama
9953,397103,Smile (2005),6.4,Adventure|Drama
9955,356999,Not on the Lips (2003),6.4,Comedy|Musical|Romance
9956,64555,Krakatoa: East of Java (1968),5.5,Adventure|Drama
9957,88001,Rhinestone (1984),3.7,Comedy|Music
9958,70022,Electra Glide in Blue (1973),7.2,Crime|Drama|Mystery
9959,88855,Bring on the Night (1985),7.4,Documentary|Music
9960,76085,A Special Day (1977),8.1,Drama
9962,261552,Banchikwang (2000),7.0,Comedy|Sport
9963,93488,The Man Who Planted Trees (1987),8.6,Animation|Short|Drama
9964,274155,Tanguy (2001),6.4,Comedy
9965,376717,National Lampoon's Gold Diggers (2003),2.9,Comedy|Crime
9967,76211,Islands in the Stream (1977),6.6,Drama
9968,43590,Go for Broke! (1951),6.9,Drama|History|War
9969,66849,The Blood on Satan's Claw (1971),6.4,Horror
9970,84591,"Reuben, Reuben (1983)",6.9,Comedy|Drama|Romance
9971,97195,Why Has Bodhi-Dharma Left for the East? (1989),7.8,Drama
9973,75753,Bilitis (1977),5.5,Drama|Romance
9975,58947,Battle of the Bulge (1965),6.8,Drama|History|War
9976,95217,Ghosts... of the Civil Dead (1988),7.1,Crime|Drama
9977,74806,The Little Girl Who Lives Down the Lane (1976),7.1,Drama|Mystery|Thriller
9979,63991,Age of Consent (1969),6.5,Biography|Comedy|Drama
9980,61613,Oedipus Rex (1967),7.5,Drama
9981,235712,Ringu 0 (2000),6.1,Horror
9982,386342,Brídre (2004),7.6,Drama|War
9983,105097,Parenti serpenti (1992),7.3,Comedy
9984,33868,Major Barbara (1941),7.0,Comedy
9985,72206,Steppenwolf (1974),6.3,Drama
9986,60491,Hawaii (1966),6.5,Drama
9987,67610,Pretty Maids All in a Row (1971),6.2,Comedy|Crime|Mystery
9988,219288,Samotíçri (2000),7.7,Comedy
9989,58003,Red Desert (1964),7.7,Drama
9991,22183,Mí_dchen in Uniform (1931),7.8,Drama|Romance
9992,20475,Diary of a Lost Girl (1929),8.0,Drama
9993,88083,Seksmisja (1984),7.8,Adventure|Comedy|Sci-Fi
9994,362389,44 Minutes: The North Hollywood Shoot-Out (2003),6.4,Action|Crime|Drama
9995,40558,Macbeth (1948),7.6,Drama|History|War
9996,201631,Garage Olimpo (1999),7.5,Drama
9997,84868,Vincent (1982),8.4,Short|Animation|Family
10002,63821,With Six You Get Eggroll (1968),6.4,Comedy|Drama|Family
10003,57329,"Move Over, Darling (1963)",7.0,Comedy|Romance
10004,48317,Love Me or Leave Me (1955),7.2,Biography|Drama|Music
10005,40497,Jour de fíÈte (1949),7.4,Comedy
10006,33388,The Big Store (1941),6.6,Comedy|Musical
10007,73424,Mother Kí_sters Goes to Heaven (1975),7.7,Drama
10009,417,A Trip to the Moon (1902),8.2,Short|Adventure|Fantasy
10010,331370,Whisky (2004),7.2,Comedy|Drama
10011,75404,The Ascent (1977),8.3,Drama|War
10013,55805,Boccaccio '70 (1962),7.2,Comedy|Fantasy|Romance
10014,384833,Frankenfish (2004),4.8,Horror
10016,374584,Control (2004),6.2,Crime|Sci-Fi|Thriller
10018,118020,A Self-Made Hero (1996),7.4,Drama|Comedy
10019,100024,Life Is Sweet (1990),7.5,Comedy|Drama
10020,39768,Ride the Pink Horse (1947),7.4,Drama|Film-Noir|Mystery
10021,77318,The Chant of Jimmie Blacksmith (1978),7.4,Biography|Crime|Drama
10022,64975,Double Suicide (1969),7.9,Drama
10023,64976,Boy (1969),7.7,Drama
10024,102288,Let Him Have It (1991),7.3,Crime|Drama|History
10025,104373,Guelwaar (1992),7.4,Drama
10027,97694,Kuroi ame (1989),8.0,Drama
10028,338706,Alexandra's Project (2003),6.6,Drama|Mystery|Thriller
10029,388838,Clean (2004),6.9,Drama|Music|Romance
10030,325234,The Delicate Art of Parking (2003),6.4,Comedy
10032,33407,Blossoms in the Dust (1941),7.0,Biography|Drama|Romance
10033,371724,The Hitchhiker's Guide to the Galaxy (2005),6.8,Adventure|Comedy|Sci-Fi
10034,378215,Kongekabale (2004),7.4,Thriller
10035,405743,Barfuss (2005),7.2,Comedy|Drama|Romance
10036,85496,Dark Habits (1983),6.6,Comedy|Drama
10037,78251,She he ba bu (1978),6.7,Action|Drama
10039,53957,It Started in Naples (1960),6.3,Comedy|Drama
10040,67763,Skin Game (1971),7.0,Comedy|Romance|Western
10041,72962,F for Fake (1973),7.8,Documentary
10042,345591,Love Comes Softly (2003),7.5,Drama|Family|Romance
10045,275182,Acts of Worship (2001),6.4,Drama
10047,65597,Cry of the Banshee (1970),5.6,Horror
10048,36260,Phantom Lady (1944),7.3,Crime|Drama|Film-Noir
10050,93258,Yan zhi kou (1987),7.5,Drama|Fantasy|Music
10051,43809,Miracle in Milan (1951),7.8,Comedy|Drama|Fantasy
10053,79180,The Frisco Kid (1979),6.4,Comedy|Drama|Western
10055,403537,State Property 2 (2005),4.4,Musical|Action|Crime
10056,360216,The Year of the Yao (2004),7.3,Documentary
10057,372334,House of D (2004),7.0,Comedy|Drama
10058,362004,Palindromes (2004),6.8,Comedy|Drama
10059,398971,Down and Derby (2005),5.7,Comedy|Family
10060,192766,A Wake in Providence (1999),6.0,Comedy
10061,391304,A Lot Like Love (2005),6.6,Comedy|Drama|Romance
10062,388183,King's Ransom (2005),4.2,Comedy|Crime
10063,354595,The Game of Their Lives (2005),6.2,Drama|History|Sport
10064,206113,Madison (2001),6.5,Drama|Sport
10065,413845,Enron: The Smartest Guys in the Room,7.9,Documentary
